2-deoxy-d-glucose	treatment	glioblastoma
111-indium_dtpa_octreotide	treatment	colorectal_liver_metastases
4-ipp	treatment	mm
17beta-estradiol	treatment	breast_adenocarcinoma
3-npa	treatment	neuronal_apoptosis
13c-phenylalanine	treatment	schizophrenia
3-slp	treatment	cm
3,5-diiodo-l-thyronine	treatment	diabetic_nephropathy
3h-spiperone	treatment	neuroleptic-naive-schizophrenia
25-hydroxyvitamin_d	treatment	active_pulmonary_tuberculosis
5-aminolevulinic_acid	treatment	photodynamic_therapy
2e	treatment	axonal_charcot-marie-tooth
1-5-hydroxytryptophan	treatment	panic_disorder
3h-thymidine	treatment	prostate_tumors
2-deoxy-d-glucose	treatment	oa
2-amino-5-bromo-3-iodoacetophenone	treatment	cytotoxicity
2-cda	treatment	acute_myeloid_leukemia
4-hpr	treatment	zikv_infection
3-ma	treatment	degeneration_of_cells
18f-fdg	treatment	thyroid_lesions
14,15-epoxyeicosatrienoic_acids	treatment	preeclampsia
2-cda	treatment	ple
3,5,3-triiodothyronine	treatment	injury_of_liver
15-methyl_prostaglandin_f2_alpha	treatment	haemorrhage
3dcrt	treatment	cancer
1,25-dihydroxyvitamin_d	treatment	hyperprolactinemia
17-ohcs	treatment	carcinoma_of_the_breast
2-phenylethanol	treatment	pdb
131-i-metaidobenzylguanidine	treatment	pheochromocytoma
3-deoxy-2-substituted_pentacyclic_triterpenes	treatment	metabolic_diseases
1790n	treatment	fracture
1,4-bis-trichloromethylbenzol	treatment	opisthorchiasis
2,6-diformyl-4-methylphenol	treatment	melanoma_cancer
1,25-dihydroxyvitamin_d3	treatment	clonal_osteoblast-like_rat_osteogenic_sarcoma
3-carboxylic_esters	treatment	neurotoxicity
5alpha-dihydrotestosterone	treatment	carcinoma
2cda	treatment	sm
18-oxocortisol	treatment	gra
20-hete	treatment	sah
4-nitroquinoline-n-oxide	treatment	cancer
3b-diol	treatment	hpa_axis
1-bromopropane	treatment	neurotoxic
1_alpha-hydroxycholecalciferol	treatment	php
123i-mel037	treatment	melanoma_tumor
25-hydroxycholecalciferol	treatment	allergic_rhinoconjunctivitis
1alpha-hydroxycholecalciferol	treatment	osteoporotic
4-nitroquinoline_1-oxide	treatment	obesity
12-o-tetradecanolyphorbol-13-acetate	treatment	decreased_hyperplasia
4-oha	treatment	prostatic_cancer
4-hne	treatment	neurological_disorders
4-ohcp	treatment	cp
11b-hydroxysteroid	treatment	diabetes
12-o-tetradecanoyl_phorbol_13-acetate	treatment	pkc
1,25-dihydroxyvitamin_d	treatment	renal_insufficiency
2-hydroxychalcone	treatment	breast_cancer
18f-fluorodeoxyglucose-pet	treatment	cancer
1,1-dimethylbiguanide_hydrochloride	treatment	diabetes
3co	treatment	ssi
3-hyp	treatment	glomerulonephritis
4-ipomenaol	treatment	necrosis
4-aminopyridine	treatment	depression
400-425g	treatment	head_injury
5-aminolevulinic_acid	treatment	skin_melanoma
18f-fluorodeoxyglucose_positron	treatment	head_and_neck_cancer
13-cis-retinoic_acid	treatment	basal_cell_nevus_syndrome
1alpha-hydroxyvitamin_d3	treatment	hypophosphatemic_rickets
3h-imi	treatment	panic_disorder
3a,5a-thp	treatment	aud
5-aiq	treatment	artery_occlusion_shock
15d-pgj2	treatment	endotoxic_shock
14-o-mem6su	treatment	pain
17b-estradiol	treatment	neuroblastoma
4-aminopyridine	treatment	ganglia
2-dg	treatment	cancer
1,2-dimethylthdrazine	treatment	vascular_neoplasms
1-beta-d-arabinofuranosylcytosine	treatment	acute_nonlymphocytic_leukemia
15-f2t-isoprostane	treatment	attenuated_iir_injury
1-naphthoic_acid	treatment	hplc_separation
1bntiq	treatment	neurotoxicity
4-hydroxynonenal	treatment	malaria_anemia
2,3-dhba	treatment	co_poisoning
2-bromopropane	treatment	toxicity
2,3,7,8-tetrachlorodibenzo-p-dioxin	treatment	thyroid_dysfunction
1,4-dithiane	treatment	subchronic_toxicity
5-ala	treatment	hcc
1,25-dihydroxyvitamin_d3	treatment	hypercalcemia
17-hydroxyprogesterone	treatment	prematurity
1,5-isoquinelinediol	treatment	renal_impairment
3-monohydroxycholanie_acid	treatment	toxicity
3-iodocytisine	treatment	hypothermia
4-vo	treatment	learning_deficits
18-oh-doc	treatment	hypertension
17-ajb	treatment	tumor
4-nitrobenzonitrile	treatment	methemoglobinemia
1,3-butylen_glycol	treatment	skin_lesions
18-hydroxy-corticosterone	treatment	adenoma
1,4-dichlorobenzene	treatment	renal_tumors
1-aminocyclopropanecarboxylic_acid	treatment	spinal_cord_ischemia
3-hexylsulfanyl-pyrazin-2-yloxy	treatment	chronic_pain
4-phenylbutyric_acid	treatment	muscle_atrophy
3-hydroxyanthranilic_acid	treatment	osteoporosis
4-hydroxy_clo	treatment	bone_loss
2-difluoromethylornithine	treatment	leukaemia
14c-acetate	treatment	atherosclerotic
1-deamino-8d-arginine_vasopressin	treatment	hyponatremia
1-hexylcarbamoyl-5-fluorouracil	treatment	hepatocellular_carcinoma
3,28-bis-hemiphthalate	treatment	hepatitis
153sm-edtmp	treatment	spontaneous_skeletal_neoplasia
10-ethyl-10-deaza-aminopterin	treatment	squamous_cell_carcinoma
2-methoxyethanol	treatment	testicular_lesions
125iodine	treatment	malignant_gliomas
3-ma	treatment	choke_ii
1h	treatment	epilepsy
18f-fdg	treatment	primary_tumor
1,8-cineole	treatment	oedema
25-hydroxyvitamin_d	treatment	pulmonary_tuberculosis
2-chlorodeoxyadenosine	treatment	hcl
1,25-dihydroxycholecalciferol	treatment	hypoparathyroidism
3,4-methylenedioxymethamphetamine	treatment	ptsd
17-aag	treatment	cca
18-fluorodeoxyglucose_positron	treatment	adrenocortical_carcinoma
2me2	treatment	myeloma
1,2-nq	treatment	cataracts
1-nitropyrene	treatment	cytotoxicity
3tc-tp	treatment	rt
3beta-methoxyserrat-14-en-21beta-ol	treatment	skin_carcinogenesis
25-hydroxyvitamin_d	treatment	sarcopenia
2-cda	treatment	macroglobulinaemia
3-arylisoquinolines	treatment	tumor
3-hmx	treatment	diabetic
131i	treatment	hypothyroidism
5-aminolaevulinic_acid	treatment	actinic_keratosis
3-nitropropionic_acid	treatment	striatal_degeneration
1,3,6,7-tetrahydroxy-8-prenylxanthone	treatment	inflammation
4-demethoxydaunorubicin	treatment	tumor
5-aminosalicylic_acid	treatment	inflammatory_bowel_disease
2-iminobiotin	treatment	hypoxia-ischaemia
3hia-carnitine	treatment	marginal_biotin_deficiency
24-epibrassinolide	treatment	toxicity
4-ap	treatment	contractures
5,7-dihydroxytryptamine	treatment	degeneration_of_serotoninergic_neurons
3_alpha-dihydrocadambine	treatment	hypotensive
3-methyladenine	treatment	hippocampal_injury
3h-glucose	treatment	hepatic_glucose_production
5-asa	treatment	colon_carcinoma
1,2-nq	treatment	asthma
1-thc-7-oic_acid	treatment	catalepsy
2-apb	treatment	mlc
17beta-estradiols	treatment	breast_cancer
35s-furosemide	treatment	renal_insufficiency
1-ethyl-3-methylimidazolium_salts	treatment	vf
3-hydroxyanthranilic_acid	treatment	tumors
11-oxygenated-c19_androgens	treatment	cah
1-fluoro-2,4-dinitrobenzene	treatment	infected_with_dengue_virus
4-hydroxyandrostenedione	treatment	tumours
5,12-dihydroxy-6,8,10,14-eicosatetraenoic_acid	treatment	neutropenia
4-trifluoromethyl-7-hydroxy-3,3-dimethylindolinyl_analogue_4	treatment	arterial_thrombosis
1-3galnac	treatment	kcs
2dg	treatment	t2d
13-ra	treatment	tumor
1-phenyl-2-dimethylamino-ethoxymethyl_tetrazole_hydrochloride	treatment	hypotensive
2-cda	treatment	b-cell_lymphoma
11-dehydrosinulariolide	treatment	sclc
2-arachidonoylglycerol	treatment	tle
125i-tu	treatment	melanoma
5-aminosalicylic_acid	treatment	colon_cancer
4-s-cysteaminylphenol	treatment	cytotoxicity
1,2-dimethylhydrazine	treatment	tumours
4-methylumbelliferone	treatment	mpnst
2-thiophenytoin	treatment	electroshock_seizures
1-chloro-2,4-dinitrobenzene	treatment	ubte
2-oh-saclofen	treatment	paired_pulse_depression
2cda	treatment	b-cll
2-chloroadenosine	treatment	epileptic
3-nitropropionic_acid	treatment	neurological_deterioration
11c-methionine	treatment	breast_cancer
3-methylcholanthrene	treatment	chl
2-o-methylantimycin	treatment	cytotoxicity
2,3,7,8-tetrachlorodibenzo-p-dioxin	treatment	atrophy
17-aag	treatment	solid_tumors
42-amino-acid	treatment	beta-amyloid
2-methylfuran	treatment	necrosis
5ala	treatment	photodynamic_diagnosis
2-hydroxyglutarate	treatment	hypoxia
2-cda	treatment	malignancies
2md	treatment	hypercalcemia
1ctp	treatment	rfs
2-cyanaziridines	treatment	sarcoma
2-mercaptoethanol	treatment	hplc-icp-ms
1,4-benzoquinone	treatment	primary_malignant_brain_tumors
17-ketosteroids	treatment	diabetics
3-oxo-c12-hsl	treatment	ligand_binding_domain
1-methyl-4-phenylpyridinium	treatment	cytotoxicity
3-methylhistidine	treatment	trauma
4-hipa	treatment	decalepis_hamiltonii_roots
2dg	treatment	visual_cortex_lesion
18-fluorodexoyglucose	treatment	schizophrenia
24s-hydroxycholesterol	treatment	ad
18f-fluoro-deoxyglucose	treatment	colorectal_cancer
5-aif	treatment	metastasis
1-methyl-4-phenylpiridinium_iodide	treatment	neuronal_damage
4-methylumbelliferone	treatment	acute_lung_inflammation
14-c-tryptamine	treatment	schizophrenic
3-hydroxy-3-methylglutaryl_coenzyme_a	treatment	cardiovascular_events
25oh-vitamin_d	treatment	osteomalacia
2-methoxy_isobutyl_isonitrile	treatment	coronary_artery_disease
1-octen-3-ol	treatment	loss_of_dopaminergic_neurons
3-phenethyl-2-indolinone	treatment	tumors
25-hydroxyvitamin_d	treatment	neurological_sequelae
1-tetradecene	treatment	self-assembled_monolayers
3h-androstenedione	treatment	breast_tumors
25-hydroxyvitamin_d	treatment	coccidioidal_infection
3-nitrotyrosine	treatment	bd
3-methylcrotonyl-coa	treatment	deficiency_in_isovaleryl-coa_dehydrogenase
1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	treatment	axonal_degeneration
25-hydroxyvitamin_d	treatment	ischemic_stroke
12-o-tetradecanoyl-phorbol-13_acetate	treatment	pkc
25-hydroxyvitamin-d3	treatment	liver_fibrosis
4-quinolones	treatment	infections
5-aminolevulinic_acid	treatment	spinal_meningioma
4-hydroxy-3_methoxy_mandelic_acid	treatment	ulcerative_colitis
3-o-sulfated_heparan_sulfate	treatment	corneal_fibroblasts
1-d-myo-inositol-3-phosphate	treatment	mip
17-beta-estradiol	treatment	cardiomyopathy
25-hydroxyvitamin_d	treatment	hypogonadism
2-o-acetyllycorine	treatment	mouse_lymphoma
3h-cyclic-amp	treatment	hypothyroidism
25-hydroxyvitamin_d	treatment	deficient_or_insufficient
2-nnt	treatment	liver_and_bladder_tumours
2-chloroadenosine	treatment	hypercapnia
1-palmitoyl-2-linoleoyl-3-acetylglycerol	treatment	memory_impairment
19-nor-deoxycorticosterone	treatment	hypertension
18f_fluorocholine	treatment	chronic_liver_disease
18f-fluorodeoxyglucose	treatment	rectal_cancer
2-butoxyethanol	treatment	acute_hemolytic_anemia
25-hydroxyvitamin	treatment	hypovitaminosis_d
3-methoxy-4-hydroxyphenylglycol	treatment	depressed
3,4-methylenedioxymethamphetamine	treatment	toxicities
2-methylcitric_acid	treatment	methylmalonic_and_propionic_acidemias
4-hpr	treatment	bladder_cancer
2-me	treatment	human_osteoblasts
2,3,6-tribromo-4,5-dihydroxybenzyl_methyl_ether	treatment	breast_cancer
2-bromoethylamine_hydrobromide	treatment	papillary_necrosis
18f-fdg	treatment	thyroid_carcinoma
17-aag	treatment	pancreatic_cancer
18f-fluorodeoxyglucose	treatment	nsclc
2,3-diamino-2,3-dideoxy-d-glucose_disaccharide_phosphomonoester	treatment	pseudomonas_vesicularis
18f-fluorodeoxyglucose	treatment	histiocytic_sarcoma
11-deoxycorticosterone	treatment	adrenal_insufficiency
18-fluorodeoxyglucose	treatment	lewy_body_dementia
3-oxoolean-12-en-27-oic_acid	treatment	cancer
4-psq	treatment	ad-like_lesions
18f-fluorodeoxyglucose	treatment	aggressiveness
2-cda	treatment	lymphoid_neoplasms
3-methylcholanthrene	treatment	cd
2-deoxy-d-glucose	treatment	ulcer
25-hydroxyvitamin_d	treatment	hypocalcemia
2-chlorodeoxyadenosine	treatment	rosai-dorfman_disease
2-chloroadenosine	treatment	depressions
1,1,1-trichloroethane	treatment	trickle-bed_air_biofilter
25-hydroxyvitamin_d	treatment	fibromyalgia
17beta-estradiol	treatment	endometrial_cancer
12-o-tetradecanoylphorbol-13-acetate	treatment	epidermal_hyperplasia
5-aminosalicylic_acid	treatment	colitis-associated_neoplasia
20-methylcholanthrene	treatment	fibrosarcoma
2-4-dinitrochlorobenzene	treatment	cutaneous_hypersensitivity_reactions
3-dg	treatment	diabetes
5-aminosalicylic_acid	treatment	bowel_disease
2-tert-butyl-1,4-benzoquinone	treatment	monocytic_leukemia
3-hmp	treatment	platelet_aggregation
17_beta-estradiol_3	treatment	prostatic_carcinoma
2,4-dcp	treatment	acf
2-chloroprocaine	treatment	inguinal_hernia
3-carboethoxy-beta-carboline_hydrochloride	treatment	tremor
10-edam	treatment	lung_cancer
2-fluoro-2-deoxy-d-glucose	treatment	melanoma
3-aminopropyltriethoxysilane	treatment	reflux_agitation
3-aminophthal-hydrazide	treatment	alopecia
2-dg	treatment	spd
3-mercaptopropionic_acid	treatment	mp
3,4-methylenedioxymethamphetamine	treatment	hyperthermia
12-o-tetradecanoylphorbol_13-acetate	treatment	epstein-barr_virus
18f-fluoride	treatment	as
3-dimethylaminopropylamine	treatment	occupational_allergic_contact_dermatitis
4-mei	treatment	mammary_tumors
17-aag	treatment	mastocytosis
17_beta-oestradiol	treatment	rbc
1,2-dimethylhydrazine	treatment	preneoplastic_lesions
5,6-dihydroxy-indole-2-carboxylic_acid	treatment	cv
16-amino-acid	treatment	rrf
4-aminoquinoline	treatment	falciparum
13od	treatment	chronic_myeloid_leukemia
5-aminolevulinic_acid	treatment	nip
4-aminopyridine	treatment	hypertensive
17-dmag	treatment	nsclc
1,10-phenanthroline	treatment	oedema
17beta-estradiol	treatment	diabetic_glomerulosclerosis
18f-fdg	treatment	cognitive_impairment
4-pyridoxic_acid	treatment	renal_insufficiency
2-chlorodeoxyadenosine	treatment	idiopathic_hypereosinophilic_syndrome
17beta-estradiol	treatment	brain_ischemia
3-nitropropionic_acid	treatment	hd
2dd	treatment	glaucomatous_disc_damage
2-cda	treatment	multiple_sclerosis
2-nitroimidazole-1-acetohydroxamate	treatment	hypoxic
1,2-epoxy-3-butene	treatment	sces
3,4-dichloropropionanilide	treatment	neurotoxic
1-methyl-4-phenylpyridnium	treatment	neurotoxicity
4-methylmethcathinone	treatment	sympathomimetic_toxicity
25-hydroxycholecalciferol	treatment	deficiency_rickets
5-ala	treatment	mb
1-phenyl-3-methyl-3-pentanol	treatment	toxicity
21-oh_germline	treatment	adrenal_incidentalomas
2-cda	treatment	infection
25-hydroxyvitamin_d	treatment	autism_spectrum_disorders
1,25_vitamin_d3	treatment	cancer
3-nitropropionic_acid	treatment	motor_defects
17-hydroxysteroids	treatment	hypertension
24s-oh-chol	treatment	dementia
2,4,6-trinitrobenzene_sulfonic_acid	treatment	visceral_pain
2,4_dinitrophenol	treatment	mitochondrial_dysfunction
18f-fdg	treatment	fever
12-o-tetradecanoylphorbol-13-acetate	treatment	erythroleukemia
1,25-dihydroxyvitamin_d	treatment	secondary_hyperparathyroidism
3-methylglutaconic	treatment	aciduria
3-hydroxymethyl-3-glutaryl-coa	treatment	on
4-hpr	treatment	ovarian_cancer
2,3-dimercaptosuccinic_acids	treatment	lead_poisoning
18f-fdg	treatment	atheroma
1,4-butanediol	treatment	overdoses
3_a-diol	treatment	seminal_t
5-asa	treatment	anastomosis
2,4,6-trinitro-benzenesulfonic_acid	treatment	mucosal_injury
2-buten-4-olide	treatment	arthritis
5-ala	treatment	idiopathic_elastosis_perforans_serpiginosa
1-amino-2-hydroxy-guanidine	treatment	circulatory_failure_and_attenuates_the_dysfunction_of_liver
2-vo	treatment	vad
2,4-dimethoxyphenyl-e-4-arylidene-3-isochromanone	treatment	tumor
4-chloro-m-cresol	treatment	mh
57co-bleomycin	treatment	lung_cancer
1,2-dichloroethane	treatment	copper_nanoparticles
17-40s	treatment	dimeric_to_hexameric_composition
11-deoxyprostaglandin_e1	treatment	hyperalgesia
17-aag	treatment	nhl
3-methoxydocosanoic_and_3-methoxytetracosanoic_acids	treatment	fa
2,4-diamino-6-hydroxy-pyrimidine	treatment	sepsis
11-mercaptoundecanoic_acid	treatment	self-assembled_monolayers
3,4-dihydroxyphenylalanine	treatment	pd
25-hydroxyvitamin_d	treatment	autoimmune_type_1_diabetes
11oha4	treatment	prostate_cancer
17beta-estradiol	treatment	pcos
25-hydroxycholecalciferol	treatment	down_syndrome
25-hydroxyvitamin_d	treatment	fibrosis
4-mercaptopyridine	treatment	sers
4-epi-doxorubicin	treatment	esophageal_cancer
25_hydroxyvitamin_d	treatment	rms
1,4-gl	treatment	platelet_aggregation
123i-mibg	treatment	pd
2,3-dimercaptopropanol	treatment	developmental_anomalies
2,5-dimethylfuran	treatment	mf
5-ala	treatment	malignant_glioma
3alpha-epithio-5alpha-androstand-17beta-yl_1-methoxy-cyclopentyl_ether	treatment	advanced_breast_cancer
3b-hydroxysteroid	treatment	dehydrogenase_deficiency
3-o-acetyl-11-keto-b-boswellic_acid	treatment	acute_myeloid_leukemia
17-b-estradiol	treatment	hob
5,6-benzo-alpha-pyrone	treatment	filarial_lymphoedema
4-aminopyridine	treatment	motor_abnormalities
18f-fluoro-2-deoxy-d-glucose	treatment	lung_tumor
14c-2-deoxyglucose	treatment	mcao
123i-imp	treatment	primary_central_nervous_system_lymphomas
1-deamino-8-d-arginine_vasopressin	treatment	chronic_renal_failure
2-oxoglutarate	treatment	hypoxic
3,5-t2	treatment	hypothyroidism
17b-estradiol	treatment	deterioration_of_vascular_complications
2-b4o	treatment	autoimmune_diseases
2,3-dihydroxy-6-nitro-7-sulfamoyl-benzoquinoxaline-2,3-dione	treatment	seizures
2,3_diphosphoglycerate	treatment	mpn
4-aminopyridine	treatment	ventricular_myocardium
4-vinyl_cyclohexene_diepoxide	treatment	ovarian_failure
1-methyl-1-nitrosourea	treatment	adenocarcinomas
3-nitrotyrosine	treatment	cse
3-amino-1,2,4-triazole	treatment	at
4-methyl_pyrazole	treatment	adh
4-np	treatment	malformations
5,5-diphenylhydantoin	treatment	epileptics
2-dg	treatment	intracranial_meningiomas
1-dnj	treatment	hyperglycemia
4-aroyl-1,5-disubstituted-3-hydroxy-2h-pyrrol-2-one	treatment	hts
2-methoxyestradiol	treatment	cancer
3-asp	treatment	seizure
2-pyridyl_cyclohexanone	treatment	esophageal_carcinoma
1,25-dihydroxyvitamin_d3	treatment	psoriasis
2,4-d	treatment	liver_damage
1-naphthylisothiocyanate	treatment	cholangiolitic_hepatitis
25-oh-vitamin_d	treatment	adhd
4-demethoxydaunorubicin	treatment	hepatoma
2,3,7,8-tetrachlorodibenzo-p-dioxin	treatment	anorexia
13-cis-retinoic_acid	treatment	squamous_cell_lung_cancer
4-methylpyrazole	treatment	adh
15-methyl-pgf2_alpha_methyl_ester	treatment	complete_abortion
13-cis-retinoic_acid	treatment	acute_promyelocytic_leukemia
4-fa	treatment	cognitive_empathy
2-deoxycoformycin	treatment	monocytic_leukemia
25-hydroxycholesterol	treatment	muscle_wasting
5-aminolevulinic_acid	treatment	cerebral_glioblastoma
3-np	treatment	hypoxic_brain_injury
3dg	treatment	diabetes
2-aryl_and_2,5-diarylfurans	treatment	cancer
25-hydroxyvitamin_d	treatment	all
5-aminosalicylate	treatment	ulcerative_proctitis
1,3-bg	treatment	allergic_contact_dermatitis
18b-glycyrrhetinic_acid	treatment	inflammation
20-methylcholanthrene	treatment	amyloidosis
3-hyp	treatment	diabetic_glomerulonephritis
5-ala	treatment	intramedullary_ependymoma
1-napththylisothiocyanate	treatment	biliary_duct_necrosis
1,5-anhydroglucitol	treatment	hemolytic
11c	treatment	tumors
18-f-fluorodeoxyglucose_positron	treatment	autosomal_dominant_polycystic_kidney_disease
17beta-estradiol	treatment	male_rainbowfish
166ho-1,4,7,10-tetraazacyclododecane-1,4,7,10-tetramethylene-phosphonic_acid	treatment	multiple_myeloma
3-deazaadenosine	treatment	rous_sarcoma
1-beta-d-arabinofuranosylcytosine	treatment	mastocytoma
111in-octreotide	treatment	medullary_thyroid_carcinoma
18f-dopa	treatment	brain_tumors
4-hydroxyestrone	treatment	bc
5-aminosalicylic_acid	treatment	inflammatory_bowel_diseases
3-r-pod	treatment	colonic_tumor
2,3-benzodiazepine-4-one	treatment	leukemia
4-methylumbelliferone	treatment	hyaluronic_acid
15nh4cl	treatment	atherosclerosis
4-methoxy-2,2,6,6-tetramethylpiperidine-n-oxyl	treatment	x-ray_diffraction
12-o-tetradecanoyl-phorbol-13-ester	treatment	pkc
18f-fluciclovine	treatment	prostate_cancer
2,3-diphosphoglycerate	treatment	hypoxia
2-ag	treatment	inflammation
5-ala	treatment	urothelial_lesions
17b-estradiol	treatment	menopausal_vasomotor_symptoms
25-ohd	treatment	uia
2-deoxy-d-glucose	treatment	hypoxic_tumor
21-aminosteroid_u-74006f	treatment	cerebral_oedema
51cr_edta	treatment	ulcerative_colitis
3du	treatment	toxicity
3,4-diaminopyridine	treatment	myasthenia_gravis
5-amidino-2-phenylindole	treatment	hypotension
177lu-psma	treatment	prostate_cancer
17beta-estradiol	treatment	surgical_menopause
25-hydroxyvitamin_d	treatment	tem
111in-pentetreotide	treatment	srs
1-desamino-8-d-arginine_vasopressin	treatment	ndi
15-keto-13,14-dihydro-prostaglandin_f2alpha	treatment	asthmatic
17b-estradiol	treatment	cf
21-aminosteroid_u74006f	treatment	cerebral_hypoperfusion
5-asa	treatment	active_distal_ulcerative_colitis
1alpha-hydroxyvitamin_d3	treatment	renal_osteodystrophy
2-dg	treatment	analgesia
17alpha-estradiol	treatment	pkc
4-hydroperoxycyclophosphamide	treatment	rhabdomyosarcoma
2-dg	treatment	scn
4-arylidene_curcumin	treatment	cytotoxicity
18f-2-deoxy-d-glucose	treatment	lung_cancer
25-dihydroxyvitamin_d3	treatment	myeloid_leukemia
3,4-dge	treatment	peritoneal_dialysis
3-bromo_and_3-iodo	treatment	falciparum
3_alpha-androstanediol	treatment	hirsutism
2mesadp	treatment	trauma
17_alpha_ethinyl_estriol	treatment	tumors
5-aminosalicylates	treatment	inflammatory_bowel_disease
13-cis-ra	treatment	malformations
11-doga	treatment	gastric_cancer
2,4,6-trinitrobenzene_sulphonic_acid	treatment	inflammatory_bowel_disease
3-methylhistidine	treatment	cancers
4-nitroquinoline_1-oxide	treatment	chondrosarcoma
2-chloroprocaine	treatment	neurologic_symptoms
17-aag	treatment	mss
4-vinylcyclohexene_diepoxide	treatment	pof
25-hydroxyvitamin_d3	treatment	pakistanis
17-ee	treatment	cytotoxicity
4-abah	treatment	toxicity
3-hydroxy-3-methyl-glutaryl-coenzyme-a	treatment	ischemic_stroke
4-app	treatment	enlargement_of_the_adrenal_cortex_and_its_zona_fasciculata
4-amino-tetrahydro-l-biopterine	treatment	traumatic_brain_injury
14c-leucine	treatment	ird
18-hydroxy-11-deoxycorticosterone	treatment	hypertension
25c-nbome	treatment	toxicity
5-aminosalicylate	treatment	uc
4-aminopyridine	treatment	repetitive_giant_ipsps
4,8-dimethylcoumarin	treatment	constipation
4-hydroxyanisole	treatment	cytotoxicity
13-cis-retinoic_acid	treatment	cheilitis
13c-urea	treatment	infection
5,6-dimethylxanthenone-4-acetic_acid	treatment	tumour
2-hxmp	treatment	toxicity
1,2-dichloroethane	treatment	brain_edema
17-aag	treatment	mtc
2-deoxyglucose	treatment	accessory_optic_system
3beta-hydroxysteroid	treatment	congenital_adrenal_hyperplasia
2-chlorodeoxyadenosine	treatment	waldenstrom_macroglobulinemia
3-n-butylphthalide	treatment	ischemic_stroke
11c-met	treatment	tumor
17beta-estradiol	treatment	early_vascular_lesion
17_beta-estradiol	treatment	eae
1-phenylcyclohexene	treatment	toxicity
123i-metaiodobenzylguanidine	treatment	inferior_myocardial_defect
1-naphthyl_chlorocarbonate	treatment	necrosis
3-methoxy-4-hydroxymandelic_acid	treatment	neuroblastoma
4-oxo_ra	treatment	retinoic_acid
19-nortestosterone	treatment	systemic_lupus_erythematosus
1-beta-d-arabinofuranosylcytosine	treatment	ovarian_adenocarcinoma
3,4-methylenedioxymethamphetamine	treatment	cardiac_arrhythmias
25ohd	treatment	imt
1-cyproterone_acetate	treatment	testicular_necrosis
1-pp	treatment	bladder_contractions
17b-estradiol	treatment	pleurisy
1-mt	treatment	endometriosis
3,5-t2	treatment	hypothyroid
3-morpholinosyndnonimine	treatment	increases_in_the_bp_and_hr
1,2-dimethyl-3-hydroxypyrid-4-one	treatment	iron_in_beta_thalassaemia
3h-thymidine	treatment	bipolar_cells
