123I-iomazenil	treatment	seizures
13C-aminopyrine	treatment	hepatitis
1,2-dimethylhydrazine	treatment	ACF
11C-choline	treatment	prostate_cancer
1,2,3,6-methyl-phenyl-tetrahydropyridine	treatment	PD
12-hydroxyheptadecadienoic	treatment	HHD
123I-IMP	treatment	epilepsy
131I-metaiodobenzylguanidine	treatment	phaeochromocytomas
11Beta-hydroxysteroid	treatment	hypertensive
11-methyl-17-ketone	treatment	leukaemia
125-iodine	treatment	metastatic_tumor
11-hydroxycorticoid	treatment	paralysis
1,2-Dimethylhydrazine	treatment	CRC
1,25-OH2D	treatment	hypophosphatemia
125I-Propylthiouracil	treatment	melanotic_melanoma
11b-hydroxysteroid	treatment	adipose_dysfunction
11-cis-retinal	treatment	hereditary_blindness
1,2-dimethylhydrazine	treatment	Intestinal_carcinoma
1,2-NQ	treatment	asthma
123I-Iolopride	treatment	Parkinsonian_symptoms
12-O-tetradecanoyl-13-phorbol_acetate	treatment	glioma
123I-IMP	treatment	intracranial_tumors
1,25-dihydroxyvitamin_D	treatment	chronic_kidney_disease
12-O-tetradecanoylphorbol-3-acetate	treatment	inflammation
12-MTA	treatment	tumors
12-O-tetradecanoylphorbol-13-acetate	treatment	inhibited_ear_edema
12-O-tetradecanoylphorbol-13-acetate	treatment	BL
13-cis-retinoic_acid	treatment	adenocarcinoma_of_the_endometrium
1,2,4-triazole	treatment	platelet_aggregation
1,3,4-thiadiazine	treatment	pancreatitis
1,1-disubstituted_olefin	treatment	RCM
1,25-dihydroxyvitamin_D	treatment	short_stature_and_skeletal_deformities
1,1,3,3-Tetramethylguanidine	treatment	switchable_polarity_solvents
11-dehydrocorticosterone	treatment	granuloma
1,25-Dihydroxyvitamin_D	treatment	psoriasis
1,2-dimethylhydrazine	treatment	carcinogenesis
1,2,3-Triazole	treatment	Bacterial_Infections
111In-SB3	treatment	tumor
12-oxo-phytodienoic_acid	treatment	inflammation
1,10-phenantroline	treatment	heat_shock
1,24,25-trihydroxyvitamin_D3	treatment	bone_loss
124-amino-acid	treatment	pancreatic_loop
131I	treatment	Hypothyroidism
11OHA4	treatment	prostate_cancer
10-MDP	treatment	Cervical_Lesions
11-mercaptoundecanoic_acid	treatment	self-assembled_monolayers
125I-iododeoxyuridine	treatment	Chromosomal_instability
123I-Metaiodobenzylguanidine	treatment	panic_disorder
12-O-tetradecanoylphorbol-13-acetate	treatment	papillomas
12139C	treatment	lung_cancer
1,25-VD	treatment	PCa
1,3,6-trinitropyrene	treatment	CQDs
1,2-Dimethylhydrazine_dihydrochloride	treatment	NA
1-25-hydroxyvitamine_D	treatment	increases_vascular_calcification
123I-MIBG	treatment	phaeochromocytomas_and_paragangliomas
1,25-dihydroxyvitamin_D	treatment	femoral_fracture
1,2-benzopyrone	treatment	renal_cell_carcinoma
1,3-benzodioxoles	treatment	tumor
10398A	treatment	T2DM
11beta-hydroxysteroid	treatment	obesity
12-O-tetradecanoyl-phorbol-13-acetate	treatment	Chinese_hamster_ovary
1,25-dihydroxyvitamin_D3	treatment	alopecia
12-O-tetradecanoyl_phorbol_13-acetate	treatment	PKC
123I-ioflupane	treatment	Parkinsonism
131I	treatment	toxic_goiter
1,25_Dihydroxyvitamin_D3	treatment	experimental_allergic_encephalomyelitis
12-O-tetra-decanoylphorbol-13-acetate	treatment	leukemia
13,14-dihydro-15-keto-PGE2	treatment	DKA
1,25-dihydroxyvitamin_D3	treatment	promyelocytic_leukaemia
11beta-hydroxysteroid	treatment	cortisone_reductase_deficiency
11-dehydro-CS	treatment	CS
11-dehydrosinulariolide	treatment	SCLC
123I-iomazenil	treatment	focal_epilepsies
11-cis-retinal	treatment	LCA
1,25_dihydroxy-vitamin_D3	treatment	osteogenic_sarcoma
10-substituted_1,6-diazaphenothizines	treatment	melanoma_C-32_and_breast_cancer
11-deoxycortisol	treatment	GS
1,25-dihydroxyvitamin_D	treatment	malignancy
1,2-dibromoethane	treatment	embryonic_day
11-Beta	treatment	Hypertension
11-deoxyprostaglandin_E1	treatment	hyperalgesia
12,13-epoxytrichothecenes	treatment	toxicosis
11-deoxycortisol	treatment	early_failure
11C-Choline	treatment	prostate_cancer
13,14-Dihydro-15-keto_prostaglandin_F2_alpha	treatment	lung_cancer
123I-metaiodobenzylguanidine	treatment	brain_tumors
12-O-tetradecanoylphorbol-13-acetate	treatment	HEP-G2
123I-metaiodobenzylguanidine	treatment	heart_failure
1,1-difluoroethane	treatment	Acute_skeletal_fluorosis
1,2-dioleoyl-3-trimethylammonium-propane	treatment	antigen-presenting_cells
10-ethyl-10-deaza-aminopterin	treatment	head_and_neck
137Cs_burden	treatment	Cardiovascular_symptoms
123I-MIBG	treatment	familial_amyloid_polyneuropathy_type_I
1,3-butadiene	treatment	Macrocytic-megaloblastic_anemia
1,25-dihydroxyvitamin_D	treatment	acromegaly
123I-metaiodobenzylguanidine	treatment	long_QT_syndrome
123I-iodoazomycin_arabinoside	treatment	tumor_hypoxia
131_I-metaiodobenzylguanidine	treatment	neuroblastoma
10-microl	treatment	brain_infarction
1,3,5-Trinitrobenzene	treatment	cytotoxicity
1,1-dichloro-2-propanone	treatment	Subchronic_toxicity
13C-Hiolein	treatment	steatorrhea
1,2,3,4-tetrahydroisoquinoline-3-carboxylic_acid	treatment	Tic
1,2-sn-DAG	treatment	PKC
1,25-dihydroxyvitamin_D	treatment	inflammatory_myofibroblastic_tumour
